,brand,model,title,url
37,alfa,romeo,"alfa romeo giulia - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-giulia-model-177
38,alfa,romeo,"alfa romeo giulietta - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-giulietta-model-182
39,alfa,romeo,"alfa romeo gt - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-gt-model-187
40,alfa,romeo,"alfa romeo gta coupe - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-gta-coupe-model-192
41,alfa,romeo,"alfa romeo gtv - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-gtv-model-197
42,alfa,romeo,"alfa romeo junior - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-junior-model-3429
43,alfa,romeo,"alfa romeo mito - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-mito-model-178
44,alfa,romeo,"alfa romeo montreal - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-montreal-model-183
45,alfa,romeo,"alfa romeo rz - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-rz-model-188
46,alfa,romeo,"alfa romeo spider - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-spider-model-193
47,alfa,romeo,"alfa romeo stelvio - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-stelvio-model-2208
48,alfa,romeo,"alfa romeo sz - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-sz-model-198
49,alfa,romeo,"alfa romeo tonale - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alfa-romeo-tonale-model-2660
50,alpina,b10,"alpina b10 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b10-model-214
51,alpina,b11,"alpina b11 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b11-model-219
52,alpina,b12,"alpina b12 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b12-model-224
53,alpina,b3,"alpina b3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b3-model-229
54,alpina,b4,"alpina b4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b4-model-2125
55,alpina,b5,"alpina b5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b5-model-215
56,alpina,b6,"alpina b6 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b6-model-220
57,alpina,b7,"alpina b7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b7-model-225
58,alpina,b8,"alpina b8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b8-model-216
59,alpina,b9,"alpina b9 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-b9-model-221
60,alpina,c1,"alpina c1 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-c1-model-226
61,alpina,c2,"alpina c2 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-c2-model-217
62,alpina,d10,"alpina d10 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-d10-model-222
63,alpina,d3,"alpina d3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-d3-model-227
64,alpina,d4,"alpina d4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-d4-model-2124
65,alpina,d5,"alpina d5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-d5-model-1997
66,alpina,rle,"alpina rle roadster - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-rle-roadster-model-218
67,alpina,roadster,"alpina roadster s - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-roadster-s-model-223
68,alpina,roadster,"alpina roadster v8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-roadster-v8-model-228
69,alpina,xb7,"alpina xb7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-xb7-model-2891
70,alpina,xd3,"alpina xd3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-xd3-model-1996
71,alpina,xd4,"alpina xd4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/alpina-xd4-model-2489
72,aston,martin,"aston martin amv8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-amv8-model-2134
73,aston,martin,"aston martin bulldog - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-bulldog-model-358
74,aston,martin,"aston martin cygnet - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-cygnet-model-2129
75,aston,martin,"aston martin db11 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-db11-model-2128
76,aston,martin,"aston martin db12 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-db12-model-3261
77,aston,martin,"aston martin db4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-db4-model-2131
78,aston,martin,"aston martin db5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-db5-model-2132
79,aston,martin,"aston martin db6 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-db6-model-2133
80,aston,martin,"aston martin db7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-db7-model-363
81,aston,martin,"aston martin db9 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-db9-model-368
82,aston,martin,"aston martin dbs - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-dbs-model-359
83,aston,martin,"aston martin dbx - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-dbx-model-2759
84,aston,martin,"aston martin lagonda - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-lagonda-model-364
85,aston,martin,"aston martin one-77 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-one-77-model-2130
86,aston,martin,"aston martin rapide - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-rapide-model-369
87,aston,martin,"aston martin tickford capri - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-tickford-capri-model-360
88,aston,martin,"aston martin v12 vantage - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-v12-vantage-model-361
89,aston,martin,"aston martin v8 vantage - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-v8-vantage-model-366
90,aston,martin,"aston martin valhalla - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-valhalla-model-2976
91,aston,martin,"aston martin valiant - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-valiant-model-3460
92,aston,martin,"aston martin valkyrie - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-valkyrie-model-2633
93,aston,martin,"aston martin valour - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-valour-model-3469
94,aston,martin,"aston martin vanquish - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-vanquish-model-2138
95,aston,martin,"aston martin virage - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-virage-model-362
96,aston,martin,"aston martin zagato - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/aston-martin-zagato-model-367
97,audi,100,"audi 100 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-100-model-495
98,audi,200,"audi 200 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-200-model-500
99,audi,50,"audi 50 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-50-model-505
100,audi,5000,"audi 5000 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-5000-model-3001
101,audi,80,"audi 80 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-80-model-510
102,audi,90,"audi 90 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-90-model-515
103,audi,a1,"audi a1 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-a1-model-1975
104,audi,a2,"audi a2 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-a2-model-520
105,audi,a3,"audi a3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-a3-model-496
106,audi,a4,"audi a4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-a4-model-501
107,audi,a5,"audi a5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-a5-model-506
108,audi,a6,"audi a6 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-a6-model-511
109,audi,a6,"audi a6 e-tron - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-a6-e-tron-model-2922
110,audi,a7,"audi a7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-a7-model-1976
111,audi,a8,"audi a8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-a8-model-516
112,audi,aicon,"audi aicon - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-aicon-model-2389
113,audi,cabriolet,"audi cabriolet - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-cabriolet-model-497
114,audi,coupe,"audi coupe - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-coupe-model-502
115,audi,e-tron,"audi e-tron - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-e-tron-model-2517
116,audi,e-tron,"audi e-tron gt - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-e-tron-gt-model-2792
117,audi,fox,"audi fox - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-fox-model-3055
118,audi,nanuk,"audi nanuk quattro concept - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-nanuk-quattro-concept-model-2980
119,audi,nsu,"audi nsu ro 80 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-nsu-ro-80-model-507
120,audi,pb18,"audi pb18 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-pb18-model-2501
121,audi,q2,"audi q2 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-q2-model-2098
122,audi,q3,"audi q3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-q3-model-2024
123,audi,q4,"audi q4 e-tron - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-q4-e-tron-model-2647
124,audi,q5,"audi q5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-q5-model-512
125,audi,q6,"audi q6 e-tron - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-q6-e-tron-model-3413
126,audi,q7,"audi q7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-q7-model-517
127,audi,q8,"audi q8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-q8-model-2443
128,audi,q8,"audi q8 e-tron - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-q8-e-tron-model-3188
129,audi,quattro,"audi quattro - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-quattro-model-522
130,audi,r8,"audi r8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-r8-model-498
131,audi,rs,"audi rs 2 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-rs-2-model-503
132,audi,rs,"audi rs 3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-rs-3-model-2067
133,audi,rs,"audi rs 4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-rs-4-model-508
134,audi,rs,"audi rs 5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-rs-5-model-2023
135,audi,rs,"audi rs 6 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-rs-6-model-513
136,audi,rs,"audi rs 7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-rs-7-model-1978
137,audi,rs,"audi rs e-tron gt - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-rs-e-tron-gt-model-2864
138,audi,rs,"audi rs q3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-rs-q3-model-2025
139,audi,rs,"audi rs q8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-rs-q8-model-2760
140,audi,s,"audi s e-tron gt - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s-e-tron-gt-model-3454
141,audi,s1,"audi s1 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s1-model-2045
142,audi,s2,"audi s2 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s2-model-518
143,audi,s3,"audi s3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s3-model-523
144,audi,s4,"audi s4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s4-model-499
145,audi,s5,"audi s5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s5-model-504
146,audi,s6,"audi s6 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s6-model-509
147,audi,s6,"audi s6 e-tron - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s6-e-tron-model-3478
148,audi,s7,"audi s7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s7-model-1977
149,audi,s8,"audi s8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-s8-model-514
150,audi,skysphere,"audi skysphere - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-skysphere-model-3213
151,audi,sq2,"audi sq2 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-sq2-model-2580
152,audi,sq5,"audi sq5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-sq5-model-2026
153,audi,sq6,"audi sq6 e-tron - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-sq6-e-tron-model-3414
154,audi,sq7,"audi sq7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-sq7-model-2100
155,audi,sq8,"audi sq8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-sq8-model-2711
156,audi,sq8,"audi sq8 e-tron - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-sq8-e-tron-model-3189
157,audi,tt,"audi tt - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-tt-model-519
158,audi,v8,"audi v8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/audi-v8-model-524
159,bentley,arnage,"bentley arnage - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-arnage-model-737
160,bentley,azure,"bentley azure - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-azure-model-742
161,bentley,bacalar,"bentley bacalar - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-bacalar-model-2795
162,bentley,batur,"bentley batur - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-batur-model-3156
163,bentley,bentayga,"bentley bentayga - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-bentayga-model-2102
164,bentley,brooklands,"bentley brooklands - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-brooklands-model-738
165,bentley,continental,"bentley continental - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-continental-model-739
166,bentley,flying,"bentley flying spur - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-flying-spur-model-2103
167,bentley,mark,"bentley mark vi - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-mark-vi-model-2952
168,bentley,mulsanne,"bentley mulsanne - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-mulsanne-model-740
169,bentley,turbo,"bentley turbo r - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bentley-turbo-r-model-741
170,bmw,02,"bmw 02 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-02-model-943
171,bmw,1,"bmw 1 series - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-1-series-model-948
172,bmw,1m,"bmw 1m - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-1m-model-3458
173,bmw,2,"bmw 2 series - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-2-series-model-2027
174,bmw,3,"bmw 3 series - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-3-series-model-953
175,bmw,3.0,"bmw 3.0 csl - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-3.0-csl-model-3210
176,bmw,4,"bmw 4 series - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-4-series-model-2011
177,bmw,5,"bmw 5 series - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-5-series-model-944
178,bmw,6,"bmw 6 series - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-6-series-model-949
179,bmw,7,"bmw 7 series - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-7-series-model-945
180,bmw,700,"bmw 700 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-700-model-2878
181,bmw,8,"bmw 8 series - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-8-series-model-950
182,bmw,e9,"bmw e9 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-e9-model-2954
183,bmw,i3,"bmw i3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-i3-model-2034
184,bmw,i4,"bmw i4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-i4-model-2925
185,bmw,i5,"bmw i5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-i5-model-3260
186,bmw,i7,"bmw i7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-i7-model-3105
187,bmw,i8,"bmw i8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-i8-model-2035
188,bmw,isetta,"bmw isetta - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-isetta-model-3015
189,bmw,ix,"bmw ix - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-ix-model-2924
190,bmw,ix1,"bmw ix1 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-ix1-model-3122
191,bmw,ix2,"bmw ix2 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-ix2-model-3333
192,bmw,ix3,"bmw ix3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-ix3-model-2822
193,bmw,ix5,"bmw ix5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-ix5-model-2990
194,bmw,m1,"bmw m1 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-m1-model-2979
195,bmw,m2,"bmw m2 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-m2-model-2093
196,bmw,m3,"bmw m3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-m3-model-1986
197,bmw,m4,"bmw m4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-m4-model-2039
198,bmw,m5,"bmw m5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-m5-model-1987
199,bmw,m6,"bmw m6 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-m6-model-951
200,bmw,m8,"bmw m8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-m8-model-2343
201,bmw,new,"bmw new class - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-new-class-model-2961
202,bmw,vision,"bmw vision neue klasse - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-vision-neue-klasse-model-3522
203,bmw,vision,"bmw vision neue klasse x - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-vision-neue-klasse-x-model-3523
204,bmw,x1,"bmw x1 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x1-model-1983
205,bmw,x2,"bmw x2 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x2-model-2316
206,bmw,x3,"bmw x3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x3-model-1984
207,bmw,x3,"bmw x3 m - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x3-m-model-2625
208,bmw,x4,"bmw x4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x4-model-2040
209,bmw,x4,"bmw x4 m - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x4-m-model-2624
210,bmw,x5,"bmw x5 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x5-model-1985
211,bmw,x5,"bmw x5 m - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x5-m-model-2480
212,bmw,x6,"bmw x6 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x6-model-947
213,bmw,x6,"bmw x6 m - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x6-m-model-2481
214,bmw,x7,"bmw x7 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-x7-model-2344
215,bmw,xm,"bmw xm - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-xm-model-3163
216,bmw,z1,"bmw z1 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-z1-model-1990
217,bmw,z3,"bmw z3 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-z3-model-1991
218,bmw,z4,"bmw z4 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-z4-model-1992
219,bmw,z8,"bmw z8 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bmw-z8-model-952
220,bugatti,bolide,"bugatti bolide - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bugatti-bolide-model-2968
221,bugatti,centodieci,"bugatti centodieci - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bugatti-centodieci-model-3208
222,bugatti,chiron,"bugatti chiron - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bugatti-chiron-model-2112
223,bugatti,divo,"bugatti divo - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bugatti-divo-model-2503
224,bugatti,eb,"bugatti eb 110 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bugatti-eb-110-model-1069
225,bugatti,eb,"bugatti eb 112 - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bugatti-eb-112-model-1070
226,bugatti,la,"bugatti la voiture noire - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bugatti-la-voiture-noire-model-2655
227,bugatti,tourbillon,"bugatti tourbillon - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bugatti-tourbillon-model-3456
228,bugatti,type,"bugatti type 41 royale - technical specs, fuel consumption, dimensions",https://www.auto-data.net/en/bugatti-type-41-royale-model-3399
